ANDHRA PRADESH,8732.318181818182,18603.158223889932,10820.254452926209,29800.579580918413,16599.95904995905,21026.73536846199,9564.920665264768,13995.053067098399
ARUNACHAL PRADESH,944.375,630.3225806451612,1389.655172413793,2857.671957671958,1238.3495145631068,571.0280373831775,753.3039647577092,637.4468085106382
ASSAM,1367.77727065267,961.1626770884221,738.2326420198377,936.9335027530708,2161.832946635731,5001.508242721851,2495.41047188106,3557.1111727197117
BIHAR,2632.303370786517,3255.927475592747,3124.9156355455566,2002.97131147541,2865.127263185516,3905.922023182297,8119.9473684210525,12957.78748180495
CHHATTISGARH,2658.948285880302,2905.3551912568305,2545.9010473094977,7405.825589706933,13514.480239123215,15217.116544934901,11905.472170106315,6485.156030362665
GOA,1421.4285714285713,3126.666666666667,3250.0,3245.4545454545455,1127.2727272727273,770.0,833.3333333333334,1277.7777777777778
GUJARAT,2504.0427154843633,5506.476190476191,4763.599595551062,10084.644194756554,9828.391401037805,10907.380796864794,8357.728119180634,8108.520179372197
HARYANA,2872.1021611001966,3002.483069977427,1802.127659574468,2187.7118644067796,2679.4816414686825,3347.7876106194694,3247.4576271186443,2892.491467576792
HIMACHAL PRADESH,7028.233657858136,5903.7037037037035,6719.52580195258,8607.180851063831,9724.037184594954,11265.261813537676,6378.320802005012,8022.325581395349
JAMMU AND KASHMIR,6103.983656792646,4992.474489795918,10044.275700934579,7068.577981651376,5592.857142857142,2615.4154154154153,5556.0291060291065,5769.717624148004
JHARKHAND,3051.519337016575,3320.054347826087,3983.2261835184104,10566.170431211498,12843.648648648648,16809.640049648322,13331.771817151493,14552.983081032948
KARNATAKA,10550.018497965224,18406.802426343154,13544.146445295872,14871.787072243345,13453.89900377877,11944.25830033506,9380.937675463223,9237.729385857598
KERALA,7662.358974358975,9161.201378631216,9616.905444126074,13238.092860708935,7981.124290871583,6814.441687344914,9040.651629072681,8781.339712918661
MADHYA PRADESH,5632.523467697405,10107.992757371961,5648.46874209061,7834.25596749619,10322.850335715832,25305.74502639058,10465.174028088744,11162.368296902028
MAHARASHTRA,3903.832616347282,6271.6944552152,4442.834520981789,7163.3970276008495,8886.491420226359,10663.037723362013,10510.697380877247,7682.7022114510755
MANIPUR,1040.0,998.3050847457628,1825.153374233129,2106.521739130435,1002.2988505747127,1251.2820512820513,1653.6936936936938,1592.1328671328672
MEGHALAYA,1644.0835266821348,1794.235588972431,2351.084337349397,3824.7747747747744,4996.875,4350.867052023121,3705.2919708029194,2824.090121317158
MIZORAM,2943.9153439153442,4442.857142857143,4624.698795180723,4739.306358381503,6140.54054054054,9237.096774193547,10338.541666666668,12040.686274509804
NAGALAND,1237.5302663438256,1248.8721804511279,3369.6296296296296,3439.066339066339,1426.9953051643192,707.8571428571428,743.5897435897435,367.8240740740741
ODISHA,2440.3875968992247,1854.0666150271109,4374.575671852899,8484.85054347826,10460.943565243355,10212.163287975563,20597.620874904067,8525.922172679368
PUNJAB,1631.588132635253,1444.4444444444443,1981.8316100443133,2947.657295850067,2867.8200692041523,2540.6727828746175,2931.4259763851046,2313.3489461358313
RAJASTHAN,2024.6993358463471,3377.809540825442,1568.6328938237334,3071.4688328912466,3283.8117647058825,6416.47945610405,4874.153546049882,4513.6654638575255
SIKKIM,2787.6712328767126,3112.3076923076924,4471.014492753624,3802.777777777778,5739.189189189189,6466.666666666667,5141.333333333333,6511.688311688312
TAMIL NADU,1748.8468634686346,4501.309138042773,4861.318597560976,4127.285921625544,6185.68970461715,7531.893875246966,6076.717342342342,5532.089851584436
TRIPURA,17048.89240506329,19591.872791519436,24532.6352530541,16678.216123499144,12838.215488215488,10631.06312292359,10080.295566502464,11308.225806451612
UTTAR PRADESH,0.0,5624.871067560598,4752.369733924612,7233.975204431549,6606.871542716657,12281.55897907565,7423.295777853647,4515.104472602165
UTTARAKHAND,5397.869101978691,4146.254071661238,5723.59208523592,10171.16212338594,15192.297111416783,10918.508655126498,6864.861294583883,6484.862932061978
WEST BENGAL,2256.196365471984,2580.2327020670873,4059.0108082706765,6576.447831184057,10108.672276764843,14983.882189239333,11699.789520327906,12812.85321821036
ANDAMAN AND NICOBAR,1239.2857142857142,1600.0,850.0,1742.857142857143,600.0,1062.5,1037.5,1671.4285714285713
LAKSHADWEEP,0.0,220.0,150.0,0.0,200.0,0,0,0
PUDUCHERRY,1232.0,493.75,995.7446808510639,1132.6086956521738,1202.1276595744682,1204.0816326530612,1301.9607843137255,1333.3333333333335
